review_idx,sentiment_label,overall,brand,category,aspect,aspect_sentiment,phrase
1187,positive,5.0,,,battery_life,positive,great battery life
1187,positive,5.0,,,screen_display,positive,different light settings
1187,positive,5.0,,,sound_audio,positive,Excellent sound quality
1187,positive,5.0,,,connectivity,positive,easy to hook up to Bluetooth
1187,positive,5.0,,,connectivity,positive,charges seamlessly with USB charger
1187,positive,5.0,,,design,positive,perfect size
1188,positive,4.0,Wacom,Computers,design,negative,button placement on the top is weird
1188,positive,4.0,Wacom,Computers,software_app,negative,mapping the buttons to certain keyboard commands seems impossible
1189,positive,5.0,,,sound_audio,positive,sound is great
1189,positive,5.0,,,design,positive,remote is helpful
1189,positive,5.0,,,build_quality,negative,it's sometimes hard to tell
1189,positive,5.0,,,connectivity,positive,bluetooth works great
1190,negative,1.0,lyr,Home Audio & Theater,design,negative,not well designed
1191,negative,1.0,,,design,positive,beautifully designed
1191,negative,1.0,,,sound_audio,positive,sound quality excellent
1191,negative,1.0,,,performance,negative,erratic delay in the audio
1191,negative,1.0,,,customer_service,negative,amazon's generous return policy
1192,negative,1.0,Sony,All Electronics,performance,negative,does not stream netflix without constant buffering
1193,neutral,3.0,,,screen_display,negative,i could not get the black from blending into other black
1194,negative,1.0,,,performance,negative,just stopped working after about 14 months
1194,negative,1.0,,,connectivity,negative,no longer works on the outlets
1195,positive,5.0,,,design,positive,colors are bright and extra tips are a bonus
1195,positive,5.0,,,build_quality,positive,these make it simple and extraordinarily easy
1196,positive,5.0,SABRENT,Computers,connectivity,positive,works great
1197,negative,2.0,,,build_quality,negative,feels uncomfortable
1197,negative,2.0,,,performance,negative,lacks precision
1197,negative,2.0,,,delivery,positive,return was handled excellently
1198,positive,5.0,Dazzle Multimedia,All Electronics,performance,negative,quality isn't as good as a professional encoder
1198,positive,5.0,Dazzle Multimedia,All Electronics,price_value,positive,costs about a tenth of the price
1198,positive,5.0,Dazzle Multimedia,All Electronics,connectivity,positive,USB version of the dazzle dm4100
1199,negative,2.0,SANOXY,Computers,build_quality,positive,good quality case very nice shape and light weight
1199,negative,2.0,SANOXY,Computers,performance,negative,built in keyboard just stopped working
1200,neutral,3.0,Esky,All Electronics,price_value,negative,it might be a little over priced
1200,neutral,3.0,Esky,All Electronics,screen_display,neutral,image quality is acceptable at best
1200,neutral,3.0,Esky,All Electronics,build_quality,negative,built in guidance lines that can't be turned off
1201,neutral,3.0,,,software_app,negative,update program is a piece of junk
1201,neutral,3.0,,,performance,negative,GPS works most of the time but sometimes gets into a mood
1202,negative,1.0,Garmin,GPS & Navigation,performance,negative,GPS is inaccurate and recalculates constantly
1204,negative,2.0,Escort,Cell Phones & Accessories,performance,negative,worked briefly then stopped
1204,negative,2.0,Escort,Cell Phones & Accessories,performance,positive,bought a much lower priced cobra works great
1206,negative,1.0,,,delivery,negative,the power cord is one of a kind and only made for this system
1206,negative,1.0,,,connectivity,negative,i am out a power cord and a working ipod player
1206,negative,1.0,,,price_value,negative,i am out money
1207,positive,5.0,Copeaky,Amazon Devices,design,positive,circumference is the size of a normal pen pencil
1207,positive,5.0,Copeaky,Amazon Devices,design,positive,longer than a pogo about the length of a sharpie marker
1208,neutral,3.0,GSAstore,Computers,connectivity,negative,not bluetooth was really looking for
1209,positive,5.0,,,build_quality,positive,quite roomy
1209,positive,5.0,,,camera,positive,places for camera body two three lenses and a flash unit
1210,positive,5.0,D-Link,Computers,connectivity,positive,i just plugged it in all devices worked perfectly
1211,positive,4.0,,,build_quality,negative,the piece behind my ear doesn't fit well
1211,positive,4.0,,,sound_audio,positive,the sound is good
1211,positive,4.0,,,battery_life,negative,does not stay charged long maybe lasted a couple hours
1212,negative,2.0,,,screen_display,negative,screen shattered
1213,positive,5.0,,,camera,positive,it is a very good camera
1213,positive,5.0,,,delivery,neutral,when it arrive on the first
1214,positive,5.0,,,price_value,positive,great value for small objects
1214,positive,5.0,,,performance,positive,works better with wide angle lens
1215,neutral,3.0,eMagin,All Electronics,price_value,negative,this unit is definitely way overpriced
1215,neutral,3.0,eMagin,All Electronics,price_value,negative,much better vr goggles vuzix available for way less money
1216,negative,1.0,,,price_value,negative,low price
1216,negative,1.0,,,build_quality,negative,paint comes off
1216,negative,1.0,,,design,negative,ink pen part fails
1216,negative,1.0,,,performance,neutral,marginally ok
1217,positive,5.0,,,sound_audio,positive,split the signal to two separate stereo channels
1218,negative,2.0,,,price_value,positive,they're not bad
1218,negative,2.0,,,battery_life,positive,it is pretty good with battery life
1220,neutral,3.0,FLIR,Camera & Photo,camera,positive,camera gives a good clear picture
1220,neutral,3.0,FLIR,Camera & Photo,software_app,negative,app that comes with it is hard to check to see what's going on
1220,neutral,3.0,FLIR,Camera & Photo,software_app,negative,frequent notifications that the camera is offline
1221,negative,1.0,,,battery_life,positive,lasted exactly 3 months
1221,negative,1.0,,,build_quality,negative,cord sorted out at the magnetic connector
1222,neutral,3.0,,,build_quality,negative,does not have very good attachment
1222,neutral,3.0,,,performance,negative,this filter was keep falling it from the monitor screen
1223,negative,2.0,SAMSUNG,All Electronics,delivery,negative,it was delivered to me with lots of damages
1224,negative,1.0,,,price_value,negative,horribly cheap product
1224,negative,1.0,,,performance,negative,this product caused so many issues
1225,negative,2.0,Impact,Camera & Photo,build_quality,negative,lightweight stand but it proved to be too unstable
1225,negative,2.0,Impact,Camera & Photo,build_quality,positive,quality is good
1225,negative,2.0,Impact,Camera & Photo,design,positive,design is clever
1226,negative,2.0,PIONEER,Car Electronics,design,negative,looks very basic and primitive
1226,negative,2.0,PIONEER,Car Electronics,connectivity,negative,annoying cable connection for android auto
1228,neutral,3.0,GW Security,Camera & Photo,camera,negative,h 264 only not 265 probably says that somewhere in the product description
1228,neutral,3.0,GW Security,Camera & Photo,connectivity,neutral,factory default ip addre
1229,positive,5.0,Turtle Beach,Video Games,connectivity,negative,numerous presets bluetooth etc takes a little time to setup
1229,positive,5.0,Turtle Beach,Video Games,price_value,negative,i think they're overpriced
1230,neutral,3.0,,,sound_audio,negative,sound quality was muddy and not as loud
1230,neutral,3.0,,,price_value,negative,cheaper and smaller ayl speakers are louder
1230,neutral,3.0,,,build_quality,positive,product construction seemed really solid
1231,negative,1.0,iRULU,All Electronics,screen_display,negative,display is not very good
1232,neutral,3.0,,Computers,build_quality,negative,headphone mic plugs fall out way too easily already lost one
1232,neutral,3.0,,Computers,price_value,negative,they're cheap and overpriced at 7
1233,negative,1.0,Sanus,All Electronics,performance,negative,the mount could not hold the weight of the tv
1234,neutral,3.0,,,design,positive,compact inexpensive radio
1234,neutral,3.0,,,price_value,positive,inexpensive radio
1235,neutral,3.0,GMYLE,Computers,performance,positive,works for what we needed
1235,neutral,3.0,GMYLE,Computers,build_quality,negative,cheaply made
1235,neutral,3.0,GMYLE,Computers,price_value,positive,price is right
1235,neutral,3.0,GMYLE,Computers,design,positive,adds a little flair
1236,positive,4.0,,,sound_audio,positive,nice sound quality and great bass
1236,positive,4.0,,,price_value,positive,good for the price
1236,positive,4.0,,,build_quality,positive,great way to cover your ears
1236,positive,4.0,,,performance,positive,works great in snow
1236,positive,4.0,,,sound_audio,positive,cancels outside noise
1236,positive,4.0,,,design,positive,trendy color
1238,neutral,3.0,RiteAV,,build_quality,negative,non standard colored wiring and apparently no twists
1238,neutral,3.0,RiteAV,,connectivity,positive,connected from a roku box to my wireless router
1240,negative,2.0,Amazon Renewed,Computers,performance,negative,starts to run sluggish and slow
1240,negative,2.0,Amazon Renewed,Computers,software_app,negative,window 10 become unresponsive multiple times
1241,positive,5.0,Magic-T,Cell Phones & Accessories,price_value,positive,great for the price
1241,positive,5.0,Magic-T,Cell Phones & Accessories,price_value,positive,good price
1241,positive,5.0,Magic-T,Cell Phones & Accessories,build_quality,positive,seem very sturdy
1241,positive,5.0,Magic-T,Cell Phones & Accessories,design,positive,more tangle free than the other type
1241,positive,5.0,Magic-T,Cell Phones & Accessories,design,positive,easy to handle
1242,neutral,3.0,,,sound_audio,positive,extremely quiet
1242,neutral,3.0,,,performance,negative,extremely weak
1242,neutral,3.0,,,price_value,positive,more bang for the buck
1243,negative,1.0,I-SMILE,Sports & Outdoors,design,negative,they look like the original bands except the hole is a bit smaller
1243,negative,1.0,I-SMILE,Sports & Outdoors,build_quality,negative,they all broke within 2 weeks they all snapped
1244,negative,1.0,Antennas Direct,Home Audio & Theater,build_quality,negative,flimsy nature of the materials
1245,positive,5.0,NETGEAR,Computers,connectivity,negative,wifi repeater to try to bridge the gap
1246,positive,4.0,,,connectivity,negative,it does not come with the adapter for the vga connection
1246,positive,4.0,,,delivery,negative,nowhere on the site or description does it indicate that this adapter is necessary
1247,positive,4.0,SF Cable,All Electronics,price_value,negative,it's a bit pricey
1248,negative,1.0,ENHANCE,Computers,screen_display,negative,LED's fail after just a few months
1248,negative,1.0,ENHANCE,Computers,screen_display,negative,they actually fade to the point
1249,positive,4.0,,,performance,negative,got stuck the first time i used it
1249,positive,4.0,,,build_quality,positive,second one was much better
1249,positive,4.0,,,delivery,positive,they had to send me a replacement
1251,negative,2.0,,,connectivity,negative,their are about 8 privet open repeaters
1251,negative,2.0,,,performance,positive,when i go off the hill it work like crazzy
1253,negative,1.0,Elsse,All Electronics,delivery,negative,not as advertised didn't fit 7th gen
1253,negative,1.0,Elsse,All Electronics,design,negative,looks like it was made for a different product
1254,negative,1.0,Garmin,Cell Phones & Accessories,price_value,negative,i spent 700 on a notebook computer
1254,negative,1.0,Garmin,Cell Phones & Accessories,performance,negative,as many problems as i have
1254,negative,1.0,Garmin,Cell Phones & Accessories,build_quality,negative,my last it's a royal pain
1254,negative,1.0,Garmin,Cell Phones & Accessories,customer_service,negative,deal with 1st the speed cadence sensors
1255,negative,1.0,Keys-U-See,Computers,build_quality,negative,letters are applied as decals presumably to a cheap keyboard
1255,negative,1.0,Keys-U-See,Computers,sound_audio,negative,key touch is cheap very noisy
1255,negative,1.0,Keys-U-See,Computers,connectivity,negative,attached cable too short to reach
1255,negative,1.0,Keys-U-See,Computers,performance,negative,long travel not a good choice for a touch typist
1256,positive,5.0,,,price_value,positive,inexpensive gigabit switch
1257,positive,5.0,Marware,Amazon Devices,connectivity,positive,amazon offered either a wi fi or a 3g version
1257,positive,5.0,Marware,Amazon Devices,price_value,positive,great value
1257,positive,5.0,Marware,Amazon Devices,delivery,positive,get my son one for christmas
1258,neutral,3.0,,,design,negative,they did not fit my ears very well
1259,negative,2.0,,,connectivity,negative,i'd not be able to get my wireless components to work
1260,neutral,3.0,,,delivery,positive,the product was as described and arrived on time
1260,neutral,3.0,,,build_quality,negative,it kinks like crazy and the wire will break
1261,negative,2.0,,,design,positive,the old school trapper keeper look
1261,negative,2.0,,,build_quality,positive,very protective
1261,negative,2.0,,,build_quality,negative,big and clunky
1262,neutral,3.0,Acer,Computers,design,positive,might be just the monitor for you
1262,neutral,3.0,Acer,Computers,build_quality,negative,they seemed to take over my desk
1262,neutral,3.0,Acer,Computers,performance,positive,works great with games
1262,neutral,3.0,Acer,Computers,screen_display,positive,gives you more screen space while working
1262,neutral,3.0,Acer,Computers,design,negative,curved display is just a gimmick to me
1262,neutral,3.0,Acer,Computers,price_value,negative,the price is pretty steep
1262,neutral,3.0,Acer,Computers,price_value,negative,i think dual monitors might be a better choice
1262,neutral,3.0,Acer,Computers,screen_display,negative,i'd get 30 16x9 aspect ratio display
1263,positive,5.0,,,price_value,positive,worthy product for the price difference
1263,positive,5.0,,,camera,negative,21 mpix doesn't add as much as quality lenses
1263,positive,5.0,,,performance,positive,functionality of the 7d is in many ways nicer
1264,negative,2.0,,,performance,negative,this card reader is 16 bit not 32 bit
1264,negative,2.0,,,performance,negative,transfers files very slowly at 1mb per second
1265,positive,5.0,FITUEYES,All Electronics,build_quality,positive,it is very sturdy
1266,positive,5.0,Wasabi Power,Camera & Photo,performance,positive,they work perfectly
1266,positive,5.0,Wasabi Power,Camera & Photo,camera,neutral,they give you about 90 of the quantity
1266,positive,5.0,Wasabi Power,Camera & Photo,connectivity,positive,charge using the olympus factory charger
1267,positive,4.0,,,build_quality,negative,got stuck in a slot that none of my other cards did
1268,neutral,3.0,,,build_quality,negative,fans tend to run hot
1269,negative,1.0,SanDisk,Computers,performance,negative,flash drive was not compatible with ios 10
1269,negative,1.0,SanDisk,Computers,delivery,negative,no responses except to email copies of my previous emails
1269,negative,1.0,SanDisk,Computers,customer_service,negative,contacted sandisk they sent a rma for return
1270,negative,1.0,Tendak,Computers,connectivity,negative,does not work for vga cards
1270,negative,1.0,Tendak,Computers,performance,negative,that didn't support the right drivers
1270,negative,1.0,Tendak,Computers,screen_display,negative,still can't play video games
1271,neutral,3.0,Evoluent,Computers,performance,negative,mouse clicks which seldom register on the first click and the pointer sensitivity
1271,neutral,3.0,Evoluent,Computers,build_quality,negative,the rather enormous size of the mouse
1271,neutral,3.0,Evoluent,Computers,design,negative,a dedicated slot to store the usb receiver rather than store it in the battery compartment
1272,neutral,3.0,Panasonic,All Electronics,connectivity,negative,does not have any tuners limiting its usefulness
1272,neutral,3.0,Panasonic,All Electronics,performance,positive,this would be ok
1274,negative,1.0,PE,Cell Phones & Accessories,build_quality,negative,the screen protector came of not sticking well
1274,negative,1.0,PE,Cell Phones & Accessories,screen_display,negative,not working good
1274,negative,1.0,PE,Cell Phones & Accessories,price_value,negative,very cheap product
1275,negative,1.0,,,screen_display,positive,optics were clear
1275,negative,1.0,,,build_quality,negative,they literally fell apart
1275,negative,1.0,,,performance,negative,i actually took them apart
1276,positive,4.0,Logitech,All Electronics,connectivity,negative,my unit kept getting disconnected
1277,positive,5.0,,,design,positive,12 7mm laptop bay
1278,neutral,3.0,PWR+,Computers,connectivity,positive,twist the connector to have a good connection
1279,negative,2.0,Amcrest,Camera & Photo,design,negative,instructions that ship with the system
1279,negative,2.0,Amcrest,Camera & Photo,software_app,negative,phone app is not working yet
1280,neutral,3.0,,,build_quality,negative,too shiny on the outside
1281,positive,5.0,3M,Office Products,screen_display,positive,laptop display next to my 23 display
1282,positive,5.0,,,design,positive,love this item
1282,positive,5.0,,,price_value,positive,glad i finally got one
1283,negative,2.0,,,delivery,positive,gives you perspective of what to expect
1283,negative,2.0,,,screen_display,negative,resolution is absolutely inadequate
1283,negative,2.0,,,screen_display,negative,very little detail in smaller objects
1283,negative,2.0,,,screen_display,negative,3d videos look like they're 20 y o
1283,negative,2.0,,,screen_display,negative,240p youtube videos nothing really looks any good
1283,negative,2.0,,,build_quality,negative,screendoor effect is horrendous
1284,negative,1.0,PROSCAN,Home Audio & Theater,sound_audio,negative,the cd played
1284,negative,1.0,PROSCAN,Home Audio & Theater,delivery,negative,won't even open to late to return
1285,neutral,3.0,,,build_quality,positive,my right shoulder is relaxed when using the product
1285,neutral,3.0,,,software_app,negative,there is no way to scroll down or up any window
1285,neutral,3.0,,,performance,neutral,it is okay for gaming
1286,positive,5.0,XFX,All Electronics,performance,positive,i did a ton of research on single slot video cards i needed a single slot card because i have a tv card right below the pcie slot where the video card goes this was the best one i found
1286,positive,5.0,XFX,All Electronics,design,positive,this was the best one i found upon buying this card i read that it is recommended that yo
1287,neutral,3.0,,,design,positive,the lights are a nice plus especially in a darkened room
1287,neutral,3.0,,,design,negative,i am a little disappointed that the lights do not flash or pulse
1288,neutral,3.0,AKG,Home Audio & Theater,sound_audio,negative,lack the ability to fully resolve the music
1288,neutral,3.0,AKG,Home Audio & Theater,design,negative,physically the 550's are huge they are a true full sized headphone
1289,positive,4.0,ARRIS,All Electronics,software_app,negative,i wish it was a little more intuitive to configure
1290,neutral,3.0,Group Vertical,Cell Phones & Accessories,performance,negative,it charges intermittently
1290,neutral,3.0,Group Vertical,Cell Phones & Accessories,build_quality,negative,the end that you attach to devices starts to break
1290,neutral,3.0,Group Vertical,Cell Phones & Accessories,design,positive,its long and that is good
1290,neutral,3.0,Group Vertical,Cell Phones & Accessories,price_value,negative,other than that its a waste
1292,positive,5.0,,,performance,positive,performed well and exceeded my expectations
1292,positive,5.0,,,build_quality,positive,used two fans connected in a push pull air flow concept
1292,positive,5.0,,,design,positive,used four fans in push pull operation on one cooler
1294,positive,5.0,,,performance,positive,this is the best flash drive i've worked with yet
1294,positive,5.0,,,connectivity,positive,connects directly to the usb in my mp3 in dash player
1295,positive,5.0,,,connectivity,positive,LAN speed was able to obtain 650mbps
1295,positive,5.0,,,price_value,positive,what a bargain to get it here
1296,negative,2.0,Clarion,Car Electronics,price_value,negative,for the price it is not worth
1296,negative,2.0,Clarion,Car Electronics,screen_display,negative,the interface sucks
1296,negative,2.0,Clarion,Car Electronics,performance,negative,it is unreliable
1297,positive,4.0,SAMSUNG,Computers,price_value,negative,this is a premium laptop and it certainly costs as much
1297,positive,4.0,SAMSUNG,Computers,battery_life,positive,the battery life is great almost 8 hours
1299,positive,5.0,Sony,Home Audio & Theater,sound_audio,positive,sound if you love a deep bass these are for you
1299,positive,5.0,Sony,Home Audio & Theater,sound_audio,positive,bass vibrations and thumps which i love
1299,positive,5.0,Sony,Home Audio & Theater,sound_audio,positive,the sound of the headphones is clear and crisp
1300,negative,1.0,,,screen_display,negative,no screen rotate
1301,negative,1.0,,,performance,negative,they do not work together
1302,negative,1.0,,,sound_audio,negative,stereo isn't functional at all
1302,negative,1.0,,,battery_life,negative,stereo remained on with nothing draining battery
1302,negative,1.0,,,screen_display,negative,nothing on the display just draining my battery
1302,negative,1.0,,,customer_service,negative,terrible job backing your pr
1303,positive,5.0,,,build_quality,positive,drop it and nothing happened to the ipad
1304,negative,1.0,,,price_value,negative,35gb is way too small for a hard drive
1304,negative,1.0,,,design,negative,very bad design
1305,neutral,3.0,INSTEN,Cell Phones & Accessories,build_quality,negative,plastic tools are practically useless
1305,neutral,3.0,INSTEN,Cell Phones & Accessories,battery_life,positive,the battery itself gave fantastic new life
1306,positive,4.0,Garmin,Home Audio & Theater,performance,positive,ability to pick up the satellites in enclosed areas even parking garages
1306,positive,4.0,Garmin,Home Audio & Theater,screen_display,negative,annoying tendancy to zoom out unexpectedly
1306,positive,4.0,Garmin,Home Audio & Theater,screen_display,negative,wish the data screen would display your speed more prominently
1307,neutral,3.0,Underground Toys,Computers,design,positive,what is in my opinion a more impotant facet the aesthetics
1308,positive,5.0,JVC,Car Electronics,sound_audio,positive,extremely crisp and loud speakers
1308,positive,5.0,JVC,Car Electronics,sound_audio,positive,great bass
1309,positive,4.0,,,build_quality,positive,has lasted a long time
1311,negative,2.0,SAMSUNG,All Electronics,delivery,positive,amazon tv delivery is very well done
1311,negative,2.0,SAMSUNG,All Electronics,screen_display,positive,amazing picture
1311,negative,2.0,SAMSUNG,All Electronics,screen_display,negative,screen began exhibiting image retention problems
1311,negative,2.0,SAMSUNG,All Electronics,customer_service,neutral,if i call up the cable guide
1312,neutral,3.0,PTC,All Electronics,delivery,positive,arrived in good shape
1312,neutral,3.0,PTC,All Electronics,sound_audio,negative,audio did not the seller promptly agreed
1312,neutral,3.0,PTC,All Electronics,customer_service,positive,seller promptly agreed to send a replacement
1312,neutral,3.0,PTC,All Electronics,price_value,positive,paid 2 28 with free shipping compared to a 20 cable
1313,negative,2.0,Lorex,Camera & Photo,camera,negative,that's not an option on this model
1314,negative,2.0,Amazon Renewed,Cell Phones & Accessories,design,positive,lifetime map updates and the size
1314,negative,2.0,Amazon Renewed,Cell Phones & Accessories,performance,negative,functionality of the unit
1315,negative,2.0,SMS Audio,Home Audio & Theater,connectivity,negative,dongle 3.5 mm gold plated plug
1315,negative,2.0,SMS Audio,Home Audio & Theater,price_value,negative,120 cheaper
1316,positive,5.0,Linksys,Computers,connectivity,positive,fixed that completely no more signal reception problems
1317,negative,1.0,,,battery_life,negative,the battery had swollen in side the camera
1318,negative,1.0,Audiovox,Home Audio & Theater,performance,negative,does not work as advertised
1318,negative,1.0,Audiovox,Home Audio & Theater,delivery,negative,would have been good to know the limitations
1319,neutral,3.0,Adorama,Camera & Photo,sound_audio,positive,has allowed me to attach a shotgun mic
1320,negative,1.0,Western Digital,All Electronics,screen_display,negative,can't read the thing now
1320,negative,1.0,Western Digital,All Electronics,performance,negative,when it fails don't blame me if you lose precious data
1321,negative,1.0,iMicro,All Electronics,build_quality,negative,one side doesn't work
1322,negative,2.0,Lenovo,Computers,build_quality,negative,middle button is much easier to press from center
1323,positive,5.0,Kanto,Home Audio & Theater,build_quality,negative,swivel points to be too stiff
1323,positive,5.0,Kanto,Home Audio & Theater,build_quality,positive,very solid
1323,positive,5.0,Kanto,Home Audio & Theater,build_quality,positive,still solid
1323,positive,5.0,Kanto,Home Audio & Theater,design,positive,easier to use than most
1324,neutral,3.0,,,build_quality,neutral,medium quality for amateur use
1326,negative,2.0,,,sound_audio,negative,not good for use in noisy environments
1327,neutral,3.0,j5create,Computers,connectivity,negative,Teleport for years and was constantly frustrated
1327,neutral,3.0,j5create,Computers,price_value,negative,leery of buying the Wormhole Switch because well i hate spending money
1327,neutral,3.0,j5create,Computers,performance,positive,the product works very well
1327,neutral,3.0,j5create,Computers,connectivity,positive,control all three screens
1328,neutral,3.0,TP-Link,Computers,connectivity,positive,no device signal loss
1329,neutral,3.0,,,performance,negative,green indicator light did its job today
1329,neutral,3.0,,,build_quality,positive,this power supply is well made
1330,negative,2.0,Amazon Renewed,All Electronics,build_quality,negative,the remote hundreds of times and it finally broke
1330,negative,2.0,Amazon Renewed,All Electronics,performance,negative,the back no longer stays on it also seems to glitch
1331,negative,1.0,,,connectivity,negative,doesn't work with Overdrive audiobooks
1331,negative,1.0,,,design,negative,this thing is huge
1332,negative,1.0,,,connectivity,negative,strange unit wasnt able to plug it without moving the plate
1333,negative,1.0,Garmin,Home Audio & Theater,build_quality,negative,they build them to last during the warranty and die
1333,negative,1.0,Garmin,Home Audio & Theater,performance,negative,they work great at first but then begin to give problems
1333,negative,1.0,Garmin,Home Audio & Theater,delivery,negative,they will send you a refurbished one
1333,negative,1.0,Garmin,Home Audio & Theater,customer_service,negative,they will send you a refurbished one with problems
1334,negative,1.0,EastVita,All Electronics,software_app,negative,didn't come with any software to install it
1334,negative,1.0,EastVita,All Electronics,price_value,negative,don't waste your money
1335,neutral,3.0,Bluboon,Amazon Home,connectivity,negative,plugged in to a standard outlet
1336,neutral,3.0,iDeaUSA,Cell Phones & Accessories,price_value,positive,good for the price
1336,neutral,3.0,iDeaUSA,Cell Phones & Accessories,battery_life,negative,battery life seems to dwindle quickly
1337,negative,1.0,TRENDnet,All Electronics,connectivity,negative,El Capitan breaks the driver app
1337,negative,1.0,TRENDnet,All Electronics,build_quality,negative,disabling a security measure
1337,negative,1.0,TRENDnet,All Electronics,performance,negative,this things to work
1338,neutral,3.0,,,performance,positive,fast portable and works
1338,neutral,3.0,,,build_quality,negative,proprietary cord is gonna get left
1339,neutral,3.0,Coby,Camera & Photo,connectivity,negative,the sd card reader on the coby frames cannot read any of my sd cards
1340,neutral,3.0,Logitech,All Electronics,design,positive,the size works perfectly
1340,neutral,3.0,Logitech,All Electronics,connectivity,positive,uses logitech unifying technology
1341,negative,1.0,Mudder,Computers,design,negative,it isn't what i expected
1341,negative,1.0,Mudder,Computers,build_quality,negative,would work better if it could be mounted
1342,negative,1.0,,,build_quality,negative,false advertising seller described that this unit could be used with rechargeable battery pack
1342,negative,1.0,,,design,negative,picture of unit is not the same as i received
1342,negative,1.0,,,performance,negative,unit turns on and works for a few minutes but will freeze up
1342,negative,1.0,,,delivery,negative,seller described that this unit could be used with rechargeable battery pack
1343,negative,1.0,Logitech,Home Audio & Theater,connectivity,negative,software informed me that it can't control my pioneer av reciever
1343,negative,1.0,Logitech,Home Audio & Theater,price_value,negative,middle of the road quality not elite for me at this price point
1343,negative,1.0,Logitech,Home Audio & Theater,software_app,negative,software informed me that it can't control my pioneer av reciever
1343,negative,1.0,Logitech,Home Audio & Theater,performance,negative,if the basics are not covered
1344,neutral,3.0,,,design,positive,beautiful case
1344,neutral,3.0,,,design,negative,not a mid tower
1345,negative,1.0,Gigabyte,,price_value,negative,waste of money
1345,negative,1.0,Gigabyte,,performance,negative,just died on me last month
1346,neutral,3.0,,,design,positive,adjustable and be able to stretch and pull the screen
1346,neutral,3.0,,,price_value,positive,this for the price does the job
1347,negative,2.0,,,design,negative,a small dedicated device
1347,negative,2.0,,,software_app,negative,the menu is not the same
1348,neutral,3.0,KUPOO,Computers,price_value,negative,mouse is cheap
1348,neutral,3.0,KUPOO,Computers,build_quality,negative,buttons are odd to push
1349,negative,2.0,iRiver,Home Audio & Theater,software_app,negative,firmware on this device is severly lacking
1349,negative,2.0,iRiver,Home Audio & Theater,customer_service,negative,on hold for 35 40 minutes to te
1350,positive,5.0,Pelican,All Electronics,build_quality,positive,overkill protection for critical items
1350,positive,5.0,Pelican,All Electronics,build_quality,negative,literally sprung open
1351,positive,5.0,DGK Color Tools,Camera & Photo,camera,positive,she likes it
1352,negative,2.0,,,customer_service,negative,this remote cannot be opened by even logitech
1352,negative,2.0,,,build_quality,negative,water goes in and a few buttons are not working
1353,neutral,3.0,Magnavox,All Electronics,price_value,positive,good deal for me
1353,neutral,3.0,Magnavox,All Electronics,performance,positive,very easy to set up
1353,neutral,3.0,Magnavox,All Electronics,screen_display,positive,picture quality and sound are also just as good
1353,neutral,3.0,Magnavox,All Electronics,sound_audio,positive,picture quality and sound are also just as good
1353,neutral,3.0,Magnavox,All Electronics,build_quality,positive,never gives me any problems
1354,negative,1.0,HP,Computers,performance,negative,can't do s with this computer
1354,negative,1.0,HP,Computers,price_value,negative,wasting money
1355,neutral,3.0,,,build_quality,negative,plastic tip it makes a lot of noise
1355,neutral,3.0,,,performance,negative,doesn't write any better than rubber tips
1356,neutral,3.0,,,sound_audio,positive,they sound fine
1356,neutral,3.0,,,sound_audio,negative,weird clicking sound
1357,neutral,3.0,Logitech,All Electronics,performance,positive,gets the job done
1357,neutral,3.0,Logitech,All Electronics,connectivity,neutral,four slots for the usb
1357,neutral,3.0,Logitech,All Electronics,design,negative,the cable it came with is really short
1357,neutral,3.0,Logitech,All Electronics,price_value,negative,bit pricey for what it's worth
1359,positive,5.0,Mediasonic,Computers,build_quality,positive,fit my sata hard drive perfectly
1359,positive,5.0,Mediasonic,Computers,design,positive,looks good
1359,positive,5.0,Mediasonic,Computers,performance,positive,works well
1360,positive,5.0,,,build_quality,negative,they were bent and didn't close right
1361,neutral,3.0,Modern Photonics,Camera & Photo,performance,negative,it would not focus
1361,neutral,3.0,Modern Photonics,Camera & Photo,customer_service,positive,they promptly got back to me
1362,neutral,3.0,Matrox,All Electronics,price_value,negative,a bit expensive when there are alternatives
1362,neutral,3.0,Matrox,All Electronics,screen_display,negative,basically just makes 3 screens one big screen
1363,positive,5.0,,,battery_life,positive,it lasted me really long
1364,neutral,3.0,,,camera,negative,you have to take the other filters with and swap out in the water
1364,neutral,3.0,,,camera,negative,air bubbles are easily trapped inside which can ruin your shots
1365,negative,1.0,,,connectivity,negative,only came with a 5ft electrical cord
1365,negative,1.0,,,build_quality,negative,cord can not be replaced
1366,negative,2.0,E-PRANCE,Cell Phones & Accessories,price_value,positive,cost half as much as the camera
1366,negative,2.0,E-PRANCE,Cell Phones & Accessories,performance,positive,does almost everything i want it to
1368,neutral,3.0,,,performance,negative,takes 2 3 seconds for the 5d mark ii to start up
1370,neutral,3.0,Chuanganzhuo,Computers,connectivity,negative,this drive will not work as the usb c ports on macs don't offer power
1371,neutral,3.0,,,build_quality,positive,fit me better than i thought prior to purchasing these pads
1373,positive,5.0,,,delivery,negative,receiving an incorrect item
1374,neutral,3.0,,,delivery,positive,i received them in a timely manner
1374,neutral,3.0,,,build_quality,positive,now it's very sturdy
1375,positive,5.0,waka,Camera & Photo,build_quality,positive,on off process is smooth and fast
1375,positive,5.0,waka,Camera & Photo,build_quality,positive,lens cap fits perfectly
